x,y,z,t,label
227.047634,265.16512,201.0,0.0,252.0
87.17303319999999,154.4586824,201.0,0.0,253.0
192.244712,131.2567344,201.0,0.0,254.0
19.5559276,138.5487752,201.0,0.0,255.0
276.766094,266.4909456,201.0,0.0,256.0
265.16512,331.7878564,201.0,0.0,257.0
287.7041552,229.03637239999998,201.0,0.0,258.0
141.2004264,128.2736268,201.0,0.0,259.0
198.5423836,314.2206672,201.0,0.0,260.0
276.766094,50.381372799999994,201.0,0.0,261.0
164.070918,93.8021612,201.0,0.0,262.0
222.4072444,228.704916,201.0,0.0,263.0
222.7387008,282.06939639999996,201.0,0.0,264.0
201.52549119999998,39.1118552,201.0,0.0,265.0
277.0975504,310.90610319999996,201.0,0.0,266.0
182.30102,201.1940348,201.0,0.0,267.0
181.3066508,57.341957199999996,201.0,0.0,268.0
196.55364519999998,109.71206839999999,201.0,0.0,269.0
229.03637239999998,145.1779032,201.0,0.0,270.0
138.8802316,20.8817532,201.0,0.0,271.0
181.9695636,108.7176992,201.0,0.0,272.0
232.3509364,150.48120559999998,201.0,0.0,273.0
245.9406488,323.0042618,201.0,0.0,274.0
235.66550039999998,251.90686399999998,201.0,0.0,275.0
20.8817532,198.2109272,201.0,0.0,276.0
158.10470279999998,97.77963799999999,201.0,0.0,277.0
188.2672352,336.09678959999997,201.0,0.0,278.0
255.22142799999997,332.1193128,201.0,0.0,279.0
272.12570439999996,69.60584399999999,201.0,0.0,280.0
248.2608436,125.6219756,201.0,0.0,281.0
185.9470404,120.6501296,201.0,0.0,282.0
301.625324,223.4016136,201.0,0.0,283.0
170.36858959999998,61.650890399999994,201.0,0.0,284.0
192.5761684,196.55364519999998,201.0,0.0,285.0
263.1763816,25.853599199999998,201.0,0.0,286.0
237.3227824,23.5334044,201.0,0.0,287.0
188.5986916,63.3081724,201.0,0.0,288.0
75.5720592,272.4571608,201.0,0.0,289.0
264.5022072,95.4594432,201.0,0.0,290.0
210.47481399999998,61.319433999999994,201.0,0.0,291.0
100.76274559999999,197.216558,201.0,0.0,292.0
171.69441519999998,143.8520776,201.0,0.0,293.0
256.87871,108.0547864,201.0,0.0,294.0
233.3453056,80.5439052,201.0,0.0,295.0
229.6992852,117.9984784,201.0,0.0,296.0
116.3411964,95.79089959999999,201.0,0.0,297.0
247.92938719999998,120.981586,201.0,0.0,298.0
298.31075999999996,21.2132096,201.0,0.0,299.0
238.3171516,116.00974,201.0,0.0,300.0
262.5134688,150.1497492,201.0,0.0,301.0
259.8618176,39.774767999999995,201.0,0.0,302.0
171.69441519999998,185.2841276,201.0,0.0,303.0
180.9751944,136.5600368,201.0,0.0,304.0
230.0307416,231.3565672,201.0,0.0,305.0
87.17303319999999,178.986456,201.0,0.0,306.0
240.30588999999998,180.64373799999998,201.0,0.0,307.0
109.71206839999999,149.15537999999998,201.0,0.0,308.0
163.4080052,119.65576039999999,201.0,0.0,309.0
247.92938719999998,8.28641,201.0,0.0,310.0
285.052504,252.2383204,201.0,0.0,311.0
193.2390812,40.437680799999995,201.0,0.0,312.0
202.5198604,283.72667839999997,201.0,0.0,313.0
228.704916,29.6653478,201.0,0.0,314.0
145.840816,79.2180796,201.0,0.0,315.0
283.72667839999997,195.55927599999998,201.0,0.0,316.0
243.620454,9.6122356,201.0,0.0,317.0
229.36782879999998,278.7548324,201.0,0.0,318.0
123.96469359999999,118.99284759999999,201.0,0.0,319.0
286.709786,294.0018268,201.0,0.0,320.0
179.31791239999998,128.2736268,201.0,0.0,321.0
128.2736268,244.9462796,201.0,0.0,322.0
284.0581348,129.26799599999998,201.0,0.0,323.0
88.1674024,276.1031812,201.0,0.0,324.0
156.77887719999998,246.60356159999998,201.0,0.0,325.0
60.3250648,157.7732464,201.0,0.0,326.0
157.1103336,63.4739006,201.0,0.0,327.0
192.5761684,206.00015259999998,201.0,0.0,328.0
79.8809924,16.57282,201.0,0.0,329.0
185.9470404,322.1756208,201.0,0.0,330.0
16.0756354,127.61071399999999,201.0,0.0,331.0
104.7402224,298.31075999999996,201.0,0.0,332.0
253.2326896,123.96469359999999,201.0,0.0,333.0
268.47968399999996,153.4643132,201.0,0.0,334.0
294.0018268,280.4121144,201.0,0.0,335.0
223.56734179999998,188.5986916,201.0,0.0,336.0
183.2953892,25.853599199999998,201.0,0.0,337.0
223.73307,182.96393279999998,201.0,0.0,338.0
98.44255079999999,187.6043224,201.0,0.0,339.0
242.95754119999998,291.01871919999996,201.0,0.0,340.0
225.0588956,272.12570439999996,201.0,0.0,341.0
252.5697768,311.569016,201.0,0.0,342.0
290.6872628,323.8329028,201.0,0.0,343.0
157.1103336,11.9324304,201.0,0.0,344.0
20.218840399999998,219.09268039999998,201.0,0.0,345.0
273.45153,31.156901599999998,201.0,0.0,346.0
94.465074,191.2503428,201.0,0.0,347.0
77.892254,43.7522448,201.0,0.0,348.0
270.136966,188.2672352,201.0,0.0,349.0
242.2946284,319.1925132,201.0,0.0,350.0
73.5833208,166.0596564,201.0,0.0,351.0
214.2865626,19.2244712,201.0,0.0,352.0
209.14898839999998,204.5085988,201.0,0.0,353.0
174.34606639999998,83.1955564,201.0,0.0,354.0
260.193274,316.540862,201.0,0.0,355.0
189.9245172,195.8907324,201.0,0.0,356.0
239.31152079999998,24.85923,201.0,0.0,357.0
328.141836,145.50935959999998,201.0,0.0,358.0
280.08065799999997,198.5423836,201.0,0.0,359.0
111.7008068,42.0949628,201.0,0.0,360.0
221.0814188,61.650890399999994,201.0,0.0,361.0
218.761224,53.861664999999995,201.0,0.0,362.0
235.0025876,41.43205,201.0,0.0,363.0
295.9905652,316.20940559999997,201.0,0.0,364.0
9.6122356,166.72256919999998,201.0,0.0,365.0
92.14487919999999,265.16512,201.0,0.0,366.0
126.782073,17.732917399999998,201.0,0.0,367.0
216.77248559999998,196.55364519999998,201.0,0.0,368.0
187.272866,275.7717248,201.0,0.0,369.0
292.01308839999996,285.052504,201.0,0.0,370.0
312.397657,122.9703244,201.0,0.0,371.0
205.50296799999998,120.981586,201.0,0.0,372.0
160.0934412,133.9083856,201.0,0.0,373.0
188.5986916,283.395222,201.0,0.0,374.0
203.18277319999999,289.3614372,201.0,0.0,375.0
149.15537999999998,86.8415768,201.0,0.0,376.0
153.13285679999998,108.0547864,201.0,0.0,377.0
318.19814399999996,128.2736268,201.0,0.0,378.0
263.83929439999997,327.14746679999996,201.0,0.0,379.0
195.55927599999998,29.1681632,201.0,0.0,380.0
289.6928936,35.134378399999996,201.0,0.0,381.0
194.5649068,80.21244879999999,201.0,0.0,382.0
192.90762479999998,271.13133519999997,201.0,0.0,383.0
114.68391439999999,212.132096,201.0,0.0,384.0
269.4740532,240.63734639999998,201.0,0.0,385.0
256.5472536,99.7683764,201.0,0.0,386.0
307.9229956,134.5712984,201.0,0.0,387.0
73.9147772,196.55364519999998,201.0,0.0,388.0
215.7781164,136.89149319999999,201.0,0.0,389.0
252.5697768,308.5859084,201.0,0.0,390.0
264.83366359999997,307.26008279999996,201.0,0.0,391.0
283.0637656,41.100593599999996,201.0,0.0,392.0
41.43205,94.7965304,201.0,0.0,393.0
65.6283672,147.1666416,201.0,0.0,394.0
284.72104759999996,257.8730792,201.0,0.0,395.0
151.80703119999998,186.9414096,201.0,0.0,396.0
270.7998788,59.3306956,201.0,0.0,397.0
52.7015676,136.89149319999999,201.0,0.0,398.0
209.8119012,81.0410898,201.0,0.0,399.0
205.8344244,264.1707508,201.0,0.0,400.0
190.9188864,70.26875679999999,201.0,0.0,401.0
225.7218084,35.7972912,201.0,0.0,402.0
180.9751944,74.57768999999999,201.0,0.0,403.0
283.72667839999997,8.28641,201.0,0.0,404.0
145.1779032,227.7105468,201.0,0.0,405.0
234.6711312,26.8479684,201.0,0.0,406.0
223.07015719999998,5.6347588,201.0,0.0,407.0
302.6196932,114.352458,201.0,0.0,408.0
237.98569519999998,305.6028008,201.0,0.0,409.0
195.2278196,72.920408,201.0,0.0,410.0
160.42489759999998,241.963172,201.0,0.0,411.0
167.0540256,318.8610568,201.0,0.0,412.0
89.1617716,290.852991,201.0,0.0,413.0
46.403895999999996,148.8239236,201.0,0.0,414.0
96.122356,98.1110944,201.0,0.0,415.0
117.00410919999999,19.5559276,201.0,0.0,416.0
151.1441184,29.831076,201.0,0.0,417.0
257.8730792,287.7041552,201.0,0.0,418.0
279.25201699999997,301.9567804,201.0,0.0,419.0
220.41850599999998,21.544666,201.0,0.0,420.0
286.709786,261.850556,201.0,0.0,421.0
217.4353984,36.7916604,201.0,0.0,422.0
289.6928936,153.13285679999998,201.0,0.0,423.0
167.385482,236.991326,201.0,0.0,424.0
175.1747074,329.4676616,201.0,0.0,425.0
216.1095728,271.4627916,201.0,0.0,426.0
84.521382,60.6565212,201.0,0.0,427.0
42.0949628,203.845686,201.0,0.0,428.0
186.60995319999998,268.8111404,201.0,0.0,429.0
291.01871919999996,276.4346376,201.0,0.0,430.0
280.08065799999997,37.7860296,201.0,0.0,431.0
280.08065799999997,93.8021612,201.0,0.0,432.0
15.246994399999998,235.66550039999998,201.0,0.0,433.0
73.5833208,159.4305284,201.0,0.0,434.0
94.465074,338.085528,201.0,0.0,435.0
188.5986916,41.100593599999996,201.0,0.0,436.0
210.6405422,256.2157972,201.0,0.0,437.0
8.28641,105.0716788,201.0,0.0,438.0
260.5247304,255.22142799999997,201.0,0.0,439.0
219.7555932,10.6066048,201.0,0.0,440.0
82.20118719999999,265.4965764,201.0,0.0,441.0
195.06209139999999,129.5994524,201.0,0.0,442.0
213.62364979999998,45.409526799999995,201.0,0.0,443.0
96.45381239999999,107.3918736,201.0,0.0,444.0
134.23984199999998,100.4312892,201.0,0.0,445.0
215.1152036,38.7803988,201.0,0.0,446.0
118.32993479999999,226.71617759999998,201.0,0.0,447.0
217.103942,12.926799599999999,201.0,0.0,448.0
191.2503428,320.1868824,201.0,0.0,449.0
178.3235432,87.17303319999999,201.0,0.0,450.0
122.3074116,52.7015676,201.0,0.0,451.0
113.35808879999999,23.8648608,201.0,0.0,452.0
151.4755748,140.53751359999998,201.0,0.0,453.0
122.9703244,239.31152079999998,201.0,0.0,454.0
50.712829199999995,202.188404,201.0,0.0,455.0
55.0217624,91.15051,201.0,0.0,456.0
98.44255079999999,243.95191039999997,201.0,0.0,457.0
248.9237564,185.9470404,201.0,0.0,458.0
171.0315024,188.930148,201.0,0.0,459.0
277.7604632,235.33404399999998,201.0,0.0,460.0
193.2390812,95.1279868,201.0,0.0,461.0
81.53827439999999,156.77887719999998,201.0,0.0,462.0
148.16101079999999,60.987977599999994,201.0,0.0,463.0
188.5986916,208.15461919999998,201.0,0.0,464.0
66.6227364,50.381372799999994,201.0,0.0,465.0
234.00821839999998,141.2004264,201.0,0.0,466.0
227.047634,42.7578756,201.0,0.0,467.0
177.6606304,109.380612,201.0,0.0,468.0
215.1152036,66.9541928,201.0,0.0,469.0
251.90686399999998,242.2946284,201.0,0.0,470.0
201.85694759999998,303.61406239999997,201.0,0.0,471.0
2.3201948,231.68802359999998,201.0,0.0,472.0
264.5022072,136.89149319999999,201.0,0.0,473.0
260.193274,333.113682,201.0,0.0,474.0
244.1176386,26.8479684,201.0,0.0,475.0
277.42900679999997,296.653478,201.0,0.0,476.0
294.66473959999996,246.93501799999999,201.0,0.0,477.0
181.3066508,196.55364519999998,201.0,0.0,478.0
301.9567804,233.01384919999998,201.0,0.0,479.0
80.21244879999999,226.0532648,201.0,0.0,480.0
71.263126,244.28336679999998,201.0,0.0,481.0
204.8400552,186.9414096,201.0,0.0,482.0
301.9567804,200.6968502,201.0,0.0,483.0
221.74433159999998,36.1287476,201.0,0.0,484.0
189.26160439999998,55.3532188,201.0,0.0,485.0
72.2574952,283.72667839999997,201.0,0.0,486.0
286.3783296,325.8216412,201.0,0.0,487.0
58.00487,177.99208679999998,201.0,0.0,488.0
238.3171516,234.6711312,201.0,0.0,489.0
94.465074,245.60919239999998,201.0,0.0,490.0
146.83518519999998,82.8641,201.0,0.0,491.0
126.9478012,49.0555472,201.0,0.0,492.0
262.8449252,254.22705879999998,201.0,0.0,493.0
7.2920408,226.0532648,201.0,0.0,494.0
13.5897124,223.73307,201.0,0.0,495.0
191.58179919999998,62.313803199999995,201.0,0.0,496.0
85.5157512,76.56642839999999,201.0,0.0,497.0
230.0307416,3.314564,201.0,0.0,498.0
293.338914,148.4924672,201.0,0.0,499.0
21.8761224,150.812662,201.0,0.0,500.0
191.91325559999999,76.56642839999999,201.0,0.0,501.0
205.1715116,129.26799599999998,201.0,0.0,502.0
96.122356,31.488357999999998,201.0,0.0,503.0
88.4988588,103.41439679999999,201.0,0.0,504.0
173.51742539999998,90.81905359999999,201.0,0.0,505.0
184.6212148,180.9751944,201.0,0.0,506.0
58.3363264,202.188404,201.0,0.0,507.0
213.789378,126.6163448,201.0,0.0,508.0
143.1891648,95.4594432,201.0,0.0,509.0
143.8520776,73.5833208,201.0,0.0,510.0
237.98569519999998,81.0410898,201.0,0.0,511.0
284.72104759999996,91.8134228,201.0,0.0,512.0
67.948562,293.67037039999997,201.0,0.0,513.0
196.55364519999998,12.2638868,201.0,0.0,514.0
245.9406488,235.33404399999998,201.0,0.0,515.0
244.6148232,16.57282,201.0,0.0,516.0
75.5720592,178.3235432,201.0,0.0,517.0
66.6227364,171.0315024,201.0,0.0,518.0
112.3637196,39.774767999999995,201.0,0.0,519.0
311.9004724,296.9849344,201.0,0.0,520.0
41.7635064,199.5367528,201.0,0.0,521.0
1.9887384,235.66550039999998,201.0,0.0,522.0
38.7803988,142.8577084,201.0,0.0,523.0
155.784508,24.5277736,201.0,0.0,524.0
244.6148232,128.6050832,201.0,0.0,525.0
5.9662152,213.4579216,201.0,0.0,526.0
98.44255079999999,102.75148399999999,201.0,0.0,527.0
180.64373799999998,209.8119012,201.0,0.0,528.0
218.761224,6.629128,201.0,0.0,529.0
173.6831536,102.4200276,201.0,0.0,530.0
204.5085988,70.6002132,201.0,0.0,531.0
203.5142296,82.20118719999999,201.0,0.0,532.0
171.69441519999998,86.8415768,201.0,0.0,533.0
205.50296799999998,32.4827272,201.0,0.0,534.0
206.4973372,156.4474208,201.0,0.0,535.0
276.1031812,126.2848884,201.0,0.0,536.0
269.4740532,332.7822256,201.0,0.0,537.0
250.58103839999998,214.4522908,201.0,0.0,538.0
101.7571148,241.63171559999998,201.0,0.0,539.0
278.42337599999996,316.8723184,201.0,0.0,540.0
164.070918,303.9455188,201.0,0.0,541.0
105.0716788,240.9688028,201.0,0.0,542.0
164.7338308,100.4312892,201.0,0.0,543.0
203.5142296,198.2109272,201.0,0.0,544.0
37.7860296,174.34606639999998,201.0,0.0,545.0
233.01384919999998,48.3926344,201.0,0.0,546.0
117.3355656,62.645259599999996,201.0,0.0,547.0
180.3122816,91.48196639999999,201.0,0.0,548.0
1.9887384,158.7676156,201.0,0.0,549.0
310.90610319999996,212.4635524,201.0,0.0,550.0
208.15461919999998,75.24060279999999,201.0,0.0,551.0
191.91325559999999,117.3355656,201.0,0.0,552.0
239.6429772,5.3033024,201.0,0.0,553.0
78.8866232,51.375741999999995,201.0,0.0,554.0
150.1497492,82.5326436,201.0,0.0,555.0
231.68802359999998,21.2132096,201.0,0.0,556.0
298.9736728,106.066048,201.0,0.0,557.0
154.4586824,88.1674024,201.0,0.0,558.0
